SAMPLE_NUMBER,SAMPLED_DATE,SAMPLE_NAME,SAMPLING_POINT_DESCRIPTION,SITE,FACILITY,SAMPLE_TESTING_LOCATION,ANALYSIS,ANALYSIS_DESCRIPTION,ANALYTE,ANALYTE_REPORTED_NAME,FORMATTED_ENTRY,UNITS
406361,5/9/2017 9:42,PL-FTH-INF,Foothills Plant raw water,6730 N. Rampart Range Rd.,Foothills WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,3,ng/L
406346,5/9/2017 11:15,PL-MOF-EFF,10901 W. 20th Ave.,Moffat SP5 Finished Water,Moffat WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<1,ng/L
406346,5/9/2017 11:15,PL-MOF-EFF,10901 W. 20th Ave.,Moffat SP5 Finished Water,Moffat WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,<1,ng/L
406351,5/9/2017 11:31,PL-MOF-INF,Moffat Plant raw water,Moffat Plant raw water,Moffat WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<1,ng/L
406351,5/9/2017 11:31,PL-MOF-INF,Moffat Plant raw water,Moffat Plant raw water,Moffat WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,<1,ng/L
406336,5/9/2017 13:59,PL-MAR-EFF,Marston effluent,6100 W Quincy Ave,Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<1,ng/L
406336,5/9/2017 13:59,PL-MAR-EFF,Marston effluent,6100 W Quincy Ave,Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,<1,ng/L
406341,5/9/2017 14:19,PL-MAR-INF,"Marston raw, 90 inch","Marston raw, 90 inch",Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<1,ng/L
406341,5/9/2017 14:19,PL-MAR-INF,"Marston raw, 90 inch","Marston raw, 90 inch",Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,2,ng/L
422542,6/5/2017 14:30,RS-MR-01-1,Marston Reservoir depth sampling location at buoy,Marston Reservoir Depth Sampling Location at Buoy,Marston,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<1,ng/L
422542,6/5/2017 14:30,RS-MR-01-1,Marston Reservoir depth sampling location at buoy,Marston Reservoir Depth Sampling Location at Buoy,Marston,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,1,ng/L
422551,6/5/2017 14:35,RS-MR-01-4,Marston Reservoir depth sampling location at buoy,Marston Reservoir Depth Sampling Location at Buoy,Marston,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<1,ng/L
422551,6/5/2017 14:35,RS-MR-01-4,Marston Reservoir depth sampling location at buoy,Marston Reservoir Depth Sampling Location at Buoy,Marston,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,2,ng/L
422558,6/5/2017 14:40,RS-MR-01-8,Marston Reservoir depth sampling location at buoy,Marston Reservoir Depth Sampling Location at Buoy,Marston,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<1,ng/L
422558,6/5/2017 14:40,RS-MR-01-8,Marston Reservoir depth sampling location at buoy,Marston Reservoir Depth Sampling Location at Buoy,Marston,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,2,ng/L
422565,6/5/2017 14:45,RS-MR-01-16,Marston Reservoir depth sampling location at buoy,Marston Reservoir Depth Sampling Location at Buoy,Marston,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<1,ng/L
422565,6/5/2017 14:45,RS-MR-01-16,Marston Reservoir depth sampling location at buoy,Marston Reservoir Depth Sampling Location at Buoy,Marston,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,3,ng/L
414734,6/6/2017 9:28,PL-FTH-EFF,Foothills Plant Effluent,6730 N. Rampart Range Rd.,Foothills WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<1,ng/L
414734,6/6/2017 9:28,PL-FTH-EFF,Foothills Plant Effluent,6730 N. Rampart Range Rd.,Foothills WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,3,ng/L
414738,6/6/2017 9:54,PL-FTH-INF,Foothills Plant raw water,6730 N. Rampart Range Rd.,Foothills WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<1,ng/L
414738,6/6/2017 9:54,PL-FTH-INF,Foothills Plant raw water,6730 N. Rampart Range Rd.,Foothills WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,2,ng/L
414726,6/6/2017 11:07,PL-MOF-EFF,10901 W. 20th Ave.,Moffat SP5 Finished Water,Moffat WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<1,ng/L
414726,6/6/2017 11:07,PL-MOF-EFF,10901 W. 20th Ave.,Moffat SP5 Finished Water,Moffat WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,2,ng/L
414730,6/6/2017 11:43,PL-MOF-INF,Moffat Plant raw water,Moffat Plant raw water,Moffat WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<1,ng/L
414730,6/6/2017 11:43,PL-MOF-INF,Moffat Plant raw water,Moffat Plant raw water,Moffat WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,2,ng/L
414718,6/6/2017 13:52,PL-MAR-EFF,Marston effluent,6100 W Quincy Ave,Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<1,ng/L
414718,6/6/2017 13:52,PL-MAR-EFF,Marston effluent,6100 W Quincy Ave,Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,2,ng/L
414722,6/6/2017 14:23,PL-MAR-INF,"Marston raw, 90 inch","Marston raw, 90 inch",Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<1,ng/L
414722,6/6/2017 14:23,PL-MAR-INF,"Marston raw, 90 inch","Marston raw, 90 inch",Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,2,ng/L
414735,6/13/2017 9:29,PL-FTH-EFF,Foothills Plant Effluent,6730 N. Rampart Range Rd.,Foothills WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<1,ng/L
414735,6/13/2017 9:29,PL-FTH-EFF,Foothills Plant Effluent,6730 N. Rampart Range Rd.,Foothills WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,2,ng/L
414739,6/13/2017 9:58,PL-FTH-INF,Foothills Plant raw water,6730 N. Rampart Range Rd.,Foothills WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<1,ng/L
414739,6/13/2017 9:58,PL-FTH-INF,Foothills Plant raw water,6730 N. Rampart Range Rd.,Foothills WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,2,ng/L
414727,6/13/2017 11:24,PL-MOF-EFF,10901 W. 20th Ave.,Moffat SP5 Finished Water,Moffat WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<1,ng/L
414727,6/13/2017 11:24,PL-MOF-EFF,10901 W. 20th Ave.,Moffat SP5 Finished Water,Moffat WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,<1,ng/L
414731,6/13/2017 11:36,PL-MOF-INF,Moffat Plant raw water,Moffat Plant raw water,Moffat WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<1,ng/L
414731,6/13/2017 11:36,PL-MOF-INF,Moffat Plant raw water,Moffat Plant raw water,Moffat WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,<1,ng/L
414719,6/13/2017 13:44,PL-MAR-EFF,Marston effluent,6100 W Quincy Ave,Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<1,ng/L
414719,6/13/2017 13:44,PL-MAR-EFF,Marston effluent,6100 W Quincy Ave,Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,2,ng/L
414723,6/13/2017 13:53,PL-MAR-INF,"Marston raw, 90 inch","Marston raw, 90 inch",Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<1,ng/L
414723,6/13/2017 13:53,PL-MAR-INF,"Marston raw, 90 inch","Marston raw, 90 inch",Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,1,ng/L
423380,6/19/2017 1:50,RS-MR-01-1,,Marston Reservoir Depth Sampling Location at Buoy,Marston,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<1,ng/L
423380,6/19/2017 1:50,RS-MR-01-1,,Marston Reservoir Depth Sampling Location at Buoy,Marston,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,2,ng/L
423387,6/19/2017 1:55,RS-MR-01-4,,Marston Reservoir Depth Sampling Location at Buoy,Marston,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<1,ng/L
423387,6/19/2017 1:55,RS-MR-01-4,,Marston Reservoir Depth Sampling Location at Buoy,Marston,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,<1,ng/L
423394,6/19/2017 2:00,RS-MR-01-8,,Marston Reservoir Depth Sampling Location at Buoy,Marston,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<1,ng/L
423394,6/19/2017 2:00,RS-MR-01-8,,Marston Reservoir Depth Sampling Location at Buoy,Marston,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,2,ng/L
423401,6/19/2017 2:10,RS-MR-01-16,,Marston Reservoir Depth Sampling Location at Buoy,Marston,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<1,ng/L
423401,6/19/2017 2:10,RS-MR-01-16,,Marston Reservoir Depth Sampling Location at Buoy,Marston,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,2,ng/L
414736,6/20/2017 9:00,PL-FTH-EFF,Foothills Plant Effluent,6730 N. Rampart Range Rd.,Foothills WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<1,ng/L
414736,6/20/2017 9:00,PL-FTH-EFF,Foothills Plant Effluent,6730 N. Rampart Range Rd.,Foothills WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,3,ng/L
414740,6/20/2017 9:24,PL-FTH-INF,Foothills Plant raw water,6730 N. Rampart Range Rd.,Foothills WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<1,ng/L
414740,6/20/2017 9:24,PL-FTH-INF,Foothills Plant raw water,6730 N. Rampart Range Rd.,Foothills WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,2,ng/L
414728,6/20/2017 11:11,PL-MOF-EFF,10901 W. 20th Ave.,Moffat SP5 Finished Water,Moffat WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<1,ng/L
414728,6/20/2017 11:11,PL-MOF-EFF,10901 W. 20th Ave.,Moffat SP5 Finished Water,Moffat WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,<1,ng/L
414732,6/20/2017 11:28,PL-MOF-INF,Moffat Plant raw water,Moffat Plant raw water,Moffat WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<1,ng/L
414732,6/20/2017 11:28,PL-MOF-INF,Moffat Plant raw water,Moffat Plant raw water,Moffat WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,<1,ng/L
414724,6/20/2017 14:06,PL-MAR-INF,"Marston raw, 90 inch","Marston raw, 90 inch",Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<1,ng/L
414724,6/20/2017 14:06,PL-MAR-INF,"Marston raw, 90 inch","Marston raw, 90 inch",Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,4,ng/L
414720,6/20/2017 14:24,PL-MAR-EFF,Marston effluent,6100 W Quincy Ave,Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<1,ng/L
414720,6/20/2017 14:24,PL-MAR-EFF,Marston effluent,6100 W Quincy Ave,Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,2,ng/L
414741,6/27/2017 8:57,PL-FTH-INF,Foothills Plant raw water,6730 N. Rampart Range Rd.,Foothills WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<1,ng/L
414741,6/27/2017 8:57,PL-FTH-INF,Foothills Plant raw water,6730 N. Rampart Range Rd.,Foothills WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,3,ng/L
414737,6/27/2017 9:16,PL-FTH-EFF,Foothills Plant Effluent,6730 N. Rampart Range Rd.,Foothills WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<1,ng/L
414737,6/27/2017 9:16,PL-FTH-EFF,Foothills Plant Effluent,6730 N. Rampart Range Rd.,Foothills WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,3,ng/L
414729,6/27/2017 11:04,PL-MOF-EFF,10901 W. 20th Ave.,Moffat SP5 Finished Water,Moffat WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<1,ng/L
414729,6/27/2017 11:04,PL-MOF-EFF,10901 W. 20th Ave.,Moffat SP5 Finished Water,Moffat WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,<1,ng/L
414733,6/27/2017 11:19,PL-MOF-INF,Moffat Plant raw water,Moffat Plant raw water,Moffat WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<1,ng/L
414733,6/27/2017 11:19,PL-MOF-INF,Moffat Plant raw water,Moffat Plant raw water,Moffat WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,2,ng/L
414725,6/27/2017 14:19,PL-MAR-INF,"Marston raw, 90 inch","Marston raw, 90 inch",Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<1,ng/L
414725,6/27/2017 14:19,PL-MAR-INF,"Marston raw, 90 inch","Marston raw, 90 inch",Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,3,ng/L
414721,6/27/2017 14:25,PL-MAR-EFF,Marston effluent,6100 W Quincy Ave,Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<1,ng/L
414721,6/27/2017 14:25,PL-MAR-EFF,Marston effluent,6100 W Quincy Ave,Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,2,ng/L
419598,7/5/2017 7:35,PL-MAR-EFF,Marston effluent,6100 W Quincy Ave,Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<1,ng/L
419598,7/5/2017 7:35,PL-MAR-EFF,Marston effluent,6100 W Quincy Ave,Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,3,ng/L
419603,7/5/2017 7:44,PL-MAR-INF,"Marston raw, 90 inch","Marston raw, 90 inch",Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<1,ng/L
419603,7/5/2017 7:44,PL-MAR-INF,"Marston raw, 90 inch","Marston raw, 90 inch",Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,2,ng/L
419608,7/5/2017 9:00,PL-MOF-EFF,10901 W. 20th Ave.,Moffat SP5 Finished Water,Moffat WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<1,ng/L
419608,7/5/2017 9:00,PL-MOF-EFF,10901 W. 20th Ave.,Moffat SP5 Finished Water,Moffat WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,1,ng/L
419613,7/5/2017 9:18,PL-MOF-INF,Moffat Plant raw water,Moffat Plant raw water,Moffat WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<1,ng/L
419613,7/5/2017 9:18,PL-MOF-INF,Moffat Plant raw water,Moffat Plant raw water,Moffat WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,2,ng/L
419618,7/5/2017 10:35,PL-FTH-EFF,Foothills Plant Effluent,6730 N. Rampart Range Rd.,Foothills WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<1,ng/L
419618,7/5/2017 10:35,PL-FTH-EFF,Foothills Plant Effluent,6730 N. Rampart Range Rd.,Foothills WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,2,ng/L
419623,7/5/2017 10:51,PL-FTH-INF,Foothills Plant raw water,6730 N. Rampart Range Rd.,Foothills WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<1,ng/L
419623,7/5/2017 10:51,PL-FTH-INF,Foothills Plant raw water,6730 N. Rampart Range Rd.,Foothills WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,<1,ng/L
419619,7/11/2017 9:26,PL-FTH-EFF,Foothills Plant Effluent,6730 N. Rampart Range Rd.,Foothills WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<1,ng/L
419619,7/11/2017 9:26,PL-FTH-EFF,Foothills Plant Effluent,6730 N. Rampart Range Rd.,Foothills WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,1,ng/L
419624,7/11/2017 9:52,PL-FTH-INF,Foothills Plant raw water,6730 N. Rampart Range Rd.,Foothills WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<1,ng/L
419624,7/11/2017 9:52,PL-FTH-INF,Foothills Plant raw water,6730 N. Rampart Range Rd.,Foothills WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,<1,ng/L
419609,7/11/2017 11:07,PL-MOF-EFF,10901 W. 20th Ave.,Moffat SP5 Finished Water,Moffat WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<1,ng/L
419609,7/11/2017 11:07,PL-MOF-EFF,10901 W. 20th Ave.,Moffat SP5 Finished Water,Moffat WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,1,ng/L
419614,7/11/2017 11:39,PL-MOF-INF,Moffat Plant raw water,Moffat Plant raw water,Moffat WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<1,ng/L
419614,7/11/2017 11:39,PL-MOF-INF,Moffat Plant raw water,Moffat Plant raw water,Moffat WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,1,ng/L
429257,7/11/2017 13:45,RS-MR-01-A-1,,Marston Reservoir Depth Sampling Location at Buoy,Marston,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<1,ng/L
429257,7/11/2017 13:45,RS-MR-01-A-1,,Marston Reservoir Depth Sampling Location at Buoy,Marston,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,1,ng/L
429260,7/11/2017 13:50,RS-MR-01-A-4,,Marston Reservoir Depth Sampling Location at Buoy,Marston,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<1,ng/L
429260,7/11/2017 13:50,RS-MR-01-A-4,,Marston Reservoir Depth Sampling Location at Buoy,Marston,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,1,ng/L
429263,7/11/2017 13:55,RS-MR-01-A-7,,Marston Reservoir Depth Sampling Location at Buoy,Marston,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<1,ng/L
429263,7/11/2017 13:55,RS-MR-01-A-7,,Marston Reservoir Depth Sampling Location at Buoy,Marston,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,3,ng/L
429266,7/11/2017 14:00,RS-MR-01-A-10,,Marston Reservoir Depth Sampling Location at Buoy,Marston,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<1,ng/L
429266,7/11/2017 14:00,RS-MR-01-A-10,,Marston Reservoir Depth Sampling Location at Buoy,Marston,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,2,ng/L
419599,7/11/2017 14:05,PL-MAR-EFF,Marston effluent,6100 W Quincy Ave,Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<1,ng/L
419599,7/11/2017 14:05,PL-MAR-EFF,Marston effluent,6100 W Quincy Ave,Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,3,ng/L
419604,7/11/2017 14:26,PL-MAR-INF,"Marston raw, 90 inch","Marston raw, 90 inch",Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<1,ng/L
419604,7/11/2017 14:26,PL-MAR-INF,"Marston raw, 90 inch","Marston raw, 90 inch",Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,3,ng/L
429699,7/17/2017 13:30,RS-MR-01-1,Marston Reservoir depth sampling location at buoy,Marston Reservoir Depth Sampling Location at Buoy,Marston,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),2,ng/L
429699,7/17/2017 13:30,RS-MR-01-1,Marston Reservoir depth sampling location at buoy,Marston Reservoir Depth Sampling Location at Buoy,Marston,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,4,ng/L
429708,7/17/2017 13:35,RS-MR-01-4,Marston Reservoir depth sampling location at buoy,Marston Reservoir Depth Sampling Location at Buoy,Marston,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),3,ng/L
429708,7/17/2017 13:35,RS-MR-01-4,Marston Reservoir depth sampling location at buoy,Marston Reservoir Depth Sampling Location at Buoy,Marston,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,5,ng/L
429715,7/17/2017 13:40,RS-MR-01-7,Marston Reservoir depth sampling location at buoy,Marston Reservoir Depth Sampling Location at Buoy,Marston,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),2,ng/L
429715,7/17/2017 13:40,RS-MR-01-7,Marston Reservoir depth sampling location at buoy,Marston Reservoir Depth Sampling Location at Buoy,Marston,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,6,ng/L
429723,7/17/2017 13:45,RS-MR-01-16,Marston Reservoir depth sampling location at buoy,Marston Reservoir Depth Sampling Location at Buoy,Marston,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<1,ng/L
429723,7/17/2017 13:45,RS-MR-01-16,Marston Reservoir depth sampling location at buoy,Marston Reservoir Depth Sampling Location at Buoy,Marston,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,3,ng/L
419620,7/18/2017 8:54,PL-FTH-EFF,Foothills Plant Effluent,6730 N. Rampart Range Rd.,Foothills WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<1,ng/L
